time,acc_x,acc_y,acc_z
15:01:33.904,0.72070,0.07861,-0.72095;
15:01:33.984,0.71533,0.06616,-0.73120;
15:01:34.064,0.71387,0.05225,-0.73218;
15:01:34.144,0.69727,0.04150,-0.73096;
15:01:34.224,0.68457,0.02783,-0.74292;
15:01:34.304,0.69263,0.01904,-0.75146;
15:01:34.384,0.70068,0.01147,-0.75488;
15:01:34.464,0.69849,0.00024,-0.74927;
15:01:34.544,0.69312,-0.01245,-0.75244;
15:01:34.624,0.68823,-0.01123,-0.75439;
15:01:34.704,0.67896,-0.03125,-0.75562;
15:01:34.784,0.68262,-0.02954,-0.75854;
15:01:34.864,0.67041,-0.02783,-0.76221;
15:01:34.944,0.66357,-0.04785,-0.76929;
15:01:35.024,0.67578,-0.04688,-0.77246;
15:01:35.104,0.67334,-0.05713,-0.78076;
15:01:35.184,0.67480,-0.06689,-0.78052;
15:01:35.264,0.66431,-0.06812,-0.77661;
15:01:35.344,0.65259,-0.08057,-0.78052;
15:01:35.424,0.65381,-0.08838,-0.78906;
15:01:35.504,0.65161,-0.09351,-0.78613;
15:01:35.584,0.63892,-0.11060,-0.78491;
15:01:35.664,0.63062,-0.12964,-0.78125;
15:01:35.744,0.62964,-0.13818,-0.78711;
15:01:35.824,0.62793,-0.15234,-0.80103;
15:01:35.904,0.63306,-0.17188,-0.79883;
15:01:35.984,0.63062,-0.19287,-0.79663;
15:01:36.064,0.61719,-0.21021,-0.79199;
15:01:36.144,0.60547,-0.23901,-0.78784;
15:01:36.224,0.59814,-0.25952,-0.79248;
15:01:36.304,0.58301,-0.27905,-0.79712;
15:01:36.384,0.56494,-0.31616,-0.79688;
15:01:36.464,0.55591,-0.34814,-0.82837;
15:01:36.544,0.57007,-0.38257,-0.79517;
15:01:36.624,0.55811,-0.41382,-0.72681;
15:01:36.704,0.50977,-0.47705,-0.71948;
15:01:36.784,0.49072,-0.51392,-0.70068;
15:01:36.864,0.47412,-0.53125,-0.68213;
15:01:36.944,0.44629,-0.59961,-0.65576;
15:01:37.024,0.41064,-0.64014,-0.60718;
15:01:37.104,0.31055,-0.67236,-0.52490;
15:01:37.184,0.33423,-0.63770,-0.54907;
15:01:37.264,0.35327,-0.46680,-0.61157;
15:01:37.344,0.26343,-0.05933,-0.72021;
15:01:37.424,0.38257,0.31616,-0.67627;
15:01:37.504,0.60205,0.41553,-0.48706;
15:01:37.584,0.73486,0.45264,-0.29736;
15:01:37.664,0.81079,0.51538,-0.12939;
15:01:37.744,0.75806,0.63257,-0.16650;
15:01:37.824,0.53784,0.92017,-0.18237;
15:01:37.904,0.29443,1.21484,-0.11279;
15:01:37.984,0.10107,1.28735,-0.09033;
15:01:38.064,-0.09448,1.25293,-0.13501;
15:01:38.144,-0.15381,1.19141,-0.16699;
15:01:38.224,-0.14819,1.05859,-0.22070;
15:01:38.304,-0.14355,0.97974,-0.32495;
15:01:38.384,-0.13623,0.96729,-0.35864;
15:01:38.464,-0.14136,0.98853,-0.35596;
15:01:38.544,-0.17993,0.96436,-0.33984;
15:01:38.624,-0.24585,0.95605,-0.36035;
15:01:38.704,-0.24756,0.92407,-0.40186;
15:01:38.784,-0.21802,0.86377,-0.46460;
15:01:38.864,-0.22974,0.83936,-0.49927;
15:01:38.944,-0.23950,0.86133,-0.46167;
15:01:39.024,-0.23193,0.89453,-0.43530;
15:01:39.104,-0.18970,0.90845,-0.44873;
15:01:39.184,-0.13989,0.91626,-0.47339;
15:01:39.264,-0.10034,0.87744,-0.53540;
15:01:39.344,-0.08862,0.83716,-0.58032;
15:01:39.424,-0.20654,0.85693,-0.51563;
15:01:39.504,-0.25049,0.85327,-0.50757;
15:01:39.584,-0.20508,0.83350,-0.54224;
15:01:39.664,-0.22534,0.82446,-0.54639;
15:01:39.744,-0.22681,0.79663,-0.58008;
15:01:39.824,-0.21606,0.79419,-0.59375;
15:01:39.904,-0.21484,0.79443,-0.60815;
15:01:39.984,-0.22607,0.77100,-0.61792;
15:01:40.064,-0.23730,0.74561,-0.63184;
15:01:40.144,-0.23755,0.73218,-0.66162;
15:01:40.224,-0.23145,0.72729,-0.67798;
15:01:40.304,-0.23242,0.71802,-0.68701;
15:01:40.384,-0.23584,0.70972,-0.69385;
15:01:40.464,-0.23633,0.69702,-0.70093;
15:01:40.544,-0.24463,0.67871,-0.70752;
15:01:40.624,-0.24463,0.67798,-0.70850;
15:01:40.704,-0.24438,0.67554,-0.71680;
15:01:40.784,-0.24902,0.66211,-0.72217;
15:01:40.864,-0.25708,0.65039,-0.72241;
15:01:40.944,-0.25269,0.66016,-0.72534;
15:01:41.024,-0.24951,0.65894,-0.72705;
15:01:41.104,-0.25830,0.64502,-0.72852;
15:01:41.184,-0.26294,0.63940,-0.73071;
15:01:41.264,-0.26270,0.64648,-0.72876;
15:01:41.344,-0.27905,0.64063,-0.72681;
15:01:41.424,-0.26587,0.64331,-0.72852;
15:01:41.504,-0.25952,0.64551,-0.73145;
15:01:41.584,-0.24634,0.64648,-0.73389;
15:01:41.664,-0.25049,0.64429,-0.72729;
15:01:41.744,-0.24536,0.66187,-0.72266;
15:01:41.824,-0.22803,0.67456,-0.72729;
15:01:41.904,-0.23267,0.64795,-0.72363;
15:01:41.984,-0.22046,0.69312,-0.66016;
15:01:42.064,-0.15186,0.85474,-0.56641;
15:01:42.144,-0.05762,0.99463,-0.29468;
15:01:42.224,0.00439,0.94385,-0.04663;
15:01:42.304,-0.03760,0.96338,0.14014;
15:01:42.384,-0.24194,1.05493,0.18896;
15:01:42.464,-0.03003,0.99316,0.42456;
15:01:42.544,0.00513,0.89331,0.58545;
15:01:42.624,-0.17188,0.84717,0.49854;
15:01:42.704,-0.07959,0.87915,0.51563;
15:01:42.784,-0.06860,0.88696,0.49805;
15:01:42.864,-0.01978,0.88501,0.51147;
15:01:42.944,-0.03516,0.88989,0.48364;
15:01:43.024,0.03394,0.91553,0.45166;
15:01:43.104,0.04712,0.97729,0.42139;
15:01:43.184,0.01440,0.97119,0.33716;
15:01:43.264,0.01465,0.98145,-0.06177;
15:01:43.344,-0.03442,0.95093,-0.31519;
15:01:43.424,-0.02588,0.97339,-0.22290;
15:01:43.504,-0.01343,1.01245,-0.19214;
15:01:43.584,-0.01489,0.97388,-0.25244;
15:01:43.664,0.01563,0.98267,-0.30688;
15:01:43.744,0.01831,0.96631,-0.34692;
15:01:43.824,0.00513,0.95239,-0.35522;
15:01:43.904,0.02002,0.95508,-0.36768;
15:01:43.984,0.03271,0.97119,-0.35767;
15:01:44.064,0.01538,0.96167,-0.35083;
15:01:44.144,0.01221,0.96362,-0.35596;
15:01:44.224,0.00903,0.96021,-0.35962;
15:01:44.304,0.00635,0.95044,-0.38037;
15:01:44.384,0.00757,0.94775,-0.39966;
15:01:44.464,0.00122,0.93311,-0.41846;
15:01:44.544,-0.01001,0.91846,-0.43530;
15:01:44.624,-0.01245,0.97900,-0.46680;
15:01:44.704,-0.02124,1.07349,-0.56177;
15:01:44.784,0.15186,0.85205,-0.53516;
15:01:44.864,0.20142,0.67749,-0.53760;
15:01:44.944,0.11255,0.80762,-0.65356;
15:01:45.024,0.13452,0.68921,-0.67236;
15:01:45.104,0.09229,0.56104,-0.64746;
15:01:45.184,0.00098,0.62817,-0.60400;
15:01:45.264,-0.10962,0.72485,-0.66821;
15:01:45.344,-0.01953,0.78491,-0.94043;
15:01:45.424,0.05737,0.69507,-0.81030;
15:01:45.504,0.00659,0.77686,-0.63965;
15:01:45.584,0.00537,0.79541,-0.69775;
15:01:45.664,0.00342,0.72241,-0.68945;
15:01:45.744,0.00757,0.74829,-0.71997;
15:01:45.824,0.00464,0.72803,-0.70776;
15:01:45.904,-0.00684,0.64233,-0.77100;
15:01:45.984,-0.01709,0.62549,-0.80347;
15:01:46.064,-0.02295,0.58569,-0.79419;
15:01:46.144,-0.01123,0.62573,-0.78296;
15:01:46.224,0.00244,0.66992,-0.76587;
15:01:46.304,0.00391,0.70483,-0.73804;
15:01:46.384,0.00317,0.70630,-0.73389;
15:01:46.464,0.00928,0.70923,-0.72510;
15:01:46.544,0.01636,0.74780,-0.70508;
15:01:46.624,0.01904,0.74072,-0.69995;
15:01:46.704,0.01587,0.76025,-0.68384;
15:01:46.784,0.01733,0.75830,-0.67676;
15:01:46.864,0.02295,0.76733,-0.67212;
15:01:46.944,0.02368,0.76831,-0.67114;
15:01:47.024,0.01807,0.75757,-0.67847;
15:01:47.104,0.01807,0.74438,-0.68945;
15:01:47.184,0.02368,0.75342,-0.67969;
15:01:47.264,0.02588,0.77051,-0.66797;
15:01:47.344,0.02686,0.76392,-0.67041;
15:01:47.424,0.02661,0.76172,-0.66675;
15:01:47.504,0.03296,0.77686,-0.65430;
15:01:47.584,0.04077,0.79224,-0.63550;
15:01:47.664,0.03809,0.81274,-0.60425;
15:01:47.744,0.05542,0.84644,-0.58032;
15:01:47.824,0.05908,0.85620,-0.57007;
15:01:47.904,0.04614,0.84985,-0.56567;
15:01:47.984,0.04834,0.85107,-0.56543;
15:01:48.064,0.04932,0.85352,-0.56396;
15:01:48.144,0.04028,0.81152,-0.60498;
15:01:48.224,0.23755,0.81348,-0.65649;
15:01:48.304,0.19165,0.94897,-0.47974;
15:01:48.384,0.06665,0.94458,-0.18579;
15:01:48.464,0.06885,0.96973,-0.11133;
15:01:48.544,-0.06885,0.99756,-0.06909;
15:01:48.624,-0.15723,1.02734,0.00171;
15:01:48.704,-0.17944,1.03369,-0.03540;
15:01:48.784,-0.02222,1.03174,-0.02246;
15:01:48.864,0.05200,1.08984,0.08032;
15:01:48.944,-0.01196,1.05884,0.11914;
15:01:49.024,-0.00244,0.99414,0.10718;
15:01:49.104,-0.04053,0.95264,0.18628;
15:01:49.184,-0.16431,1.02783,0.29346;
15:01:49.264,-0.29395,1.14624,0.32300;
15:01:49.344,-0.12012,1.18970,0.24072;
15:01:49.424,0.33521,1.41675,0.01318;
15:01:49.504,0.61084,1.25146,-0.12061;
15:01:49.584,0.74902,0.69214,0.03003;
15:01:49.664,0.54443,0.48291,-0.07666;
15:01:49.744,0.43701,0.34082,-0.38818;
15:01:49.824,0.51074,0.20117,-0.35913;
15:01:49.904,0.72119,0.43286,-0.17627;
15:01:49.984,0.92529,0.33936,-0.26758;
15:01:50.064,0.98340,0.21118,-0.27246;
15:01:50.144,1.00220,0.38672,-0.24609;
15:01:50.224,0.92017,0.18970,-0.23218;
15:01:50.304,0.97510,0.12549,0.15698;
15:01:50.384,1.05029,0.33008,0.18872;
15:01:50.464,0.93945,0.32178,0.02466;
15:01:50.544,0.96143,0.44922,0.02734;
15:01:50.624,0.92505,0.62988,-0.06519;
15:01:50.704,0.87207,0.55493,-0.08496;
15:01:50.784,0.86865,0.41846,0.01392;
15:01:50.864,0.93872,0.44360,0.13843;
15:01:50.944,0.92261,0.41992,0.12109;
15:01:51.024,0.94409,0.43091,0.15356;
15:01:51.104,0.96777,0.40161,0.23608;
15:01:51.184,0.97070,0.33447,0.24854;
15:01:51.264,0.89038,0.36450,0.13647;
15:01:51.344,0.93091,0.36377,0.15308;
15:01:51.424,0.96509,0.41382,0.16187;
15:01:51.504,0.91211,0.40259,0.15869;
15:01:51.584,0.93750,0.41162,0.19873;
15:01:51.664,0.92627,0.42944,0.17725;
15:01:51.744,0.93823,0.41113,0.16675;
15:01:51.824,0.92554,0.40625,0.16968;
15:01:51.904,0.93481,0.39966,0.17114;
15:01:51.984,0.93579,0.41064,0.17700;
15:01:52.064,0.93408,0.40649,0.18335;
15:01:52.144,0.93823,0.40405,0.17798;
15:01:52.224,0.94067,0.39600,0.17212;
15:01:52.304,0.93433,0.39844,0.16455;
15:01:52.384,0.93457,0.40259,0.16528;
15:01:52.464,0.93994,0.39380,0.16577;
15:01:52.544,0.94165,0.38916,0.15967;
15:01:52.624,0.93774,0.38965,0.16113;
15:01:52.704,0.93994,0.38135,0.17017;
15:01:52.784,0.94263,0.38599,0.16821;
15:01:52.864,0.94067,0.39526,0.17065;
15:01:52.944,0.94043,0.39014,0.16064;
15:01:53.024,0.94263,0.39038,0.16187;
15:01:53.104,0.94067,0.39233,0.16235;
15:01:53.184,0.94141,0.37964,0.15894;
15:01:53.264,0.94263,0.38867,0.16528;
15:01:53.344,0.94336,0.38892,0.15771;
15:01:53.424,0.94287,0.38037,0.16431;
15:01:53.504,0.94580,0.38477,0.16162;
15:01:53.584,0.94531,0.38086,0.15942;
15:01:53.664,0.93872,0.38062,0.16431;
15:01:53.744,0.93701,0.39746,0.15405;
15:01:53.824,0.92480,0.47095,0.13989;
15:01:53.904,0.91162,0.51758,0.11426;
15:01:53.984,0.92627,0.48193,0.07373;
15:01:54.064,0.94165,0.47559,0.07666;
15:01:54.144,0.97778,0.39258,0.10669;
15:01:54.224,1.01978,0.16699,0.11182;
15:01:54.304,1.04492,0.07935,0.06079;
15:01:54.384,0.95947,0.00317,-0.16235;
15:01:54.464,0.93066,0.19116,-0.23926;
15:01:54.544,0.96265,0.22852,-0.12183;
15:01:54.624,0.94775,0.38770,-0.08203;
15:01:54.704,0.91528,0.40186,-0.00439;
15:01:54.784,0.91895,0.55811,0.09009;
15:01:54.864,0.92212,0.54028,0.15967;
15:01:54.944,0.92920,0.58813,0.25171;
15:01:55.024,0.91040,0.51074,0.19531;
15:01:55.104,0.91919,0.37158,0.16260;
15:01:55.184,0.94678,0.29736,0.15967;
15:01:55.264,0.94165,0.28174,0.13086;
15:01:55.344,0.93774,0.25513,0.05078;
15:01:55.424,0.96948,0.21313,0.20923;
15:01:55.504,1.06372,0.39795,0.52319;
15:01:55.584,1.11450,0.47144,0.36743;
15:01:55.664,1.04907,0.34082,0.04761;
15:01:55.744,0.78101,0.49146,-0.27466;
15:01:55.824,0.63916,0.68604,-0.30225;
15:01:55.904,0.58545,0.71655,-0.33862;
15:01:55.984,0.50781,0.58276,-0.42041;
15:01:56.064,0.54907,0.55029,-0.46558;
15:01:56.144,0.56274,0.74414,-0.55225;
15:01:56.224,0.50806,0.69995,-0.60815;
15:01:56.304,0.45728,0.60254,-0.64478;
15:01:56.384,0.53345,0.67627,-0.46240;
15:01:56.464,0.60107,0.87085,-0.19556;
15:01:56.544,0.68433,0.80786,-0.08276;
15:01:56.624,0.79175,0.70679,-0.09521;
15:01:56.704,0.79907,0.61670,-0.11133;
15:01:56.784,0.77075,0.66748,-0.14063;
15:01:56.864,0.77710,0.75562,-0.18750;
15:01:56.944,0.81958,0.54175,-0.23608;
15:01:57.024,0.86206,0.68726,-0.26123;
15:01:57.104,0.75952,0.80103,-0.25537;
15:01:57.184,0.62451,0.63379,-0.38208;
15:01:57.264,0.56982,0.52832,-0.43799;
15:01:57.344,0.59424,0.62036,-0.34692;
15:01:57.424,0.59912,0.93750,-0.17651;
15:01:57.504,0.65576,0.96655,-0.25977;
15:01:57.584,0.73071,0.53589,-0.55811;
15:01:57.664,0.71997,0.34155,-0.64624;
15:01:57.744,0.69067,0.33569,-0.54175;
15:01:57.824,0.65942,0.38477,-0.55493;
15:01:57.904,0.67285,0.64429,-0.44409;
15:01:57.984,0.64429,0.52637,-0.14185;
15:01:58.064,0.55933,0.34741,0.09033;
15:01:58.144,0.53613,0.68115,0.05420;
15:01:58.224,0.47144,0.96753,-0.26489;
15:01:58.304,0.29834,0.82324,-0.56836;
15:01:58.384,0.15112,0.82935,-0.89795;
15:01:58.464,0.01245,0.77246,-0.97168;
15:01:58.544,-0.03491,0.94214,-0.91138;
15:01:58.624,0.01855,0.86450,-0.61792;
15:01:58.704,-0.01733,0.75903,-0.88281;
15:01:58.784,-0.04688,0.50293,-0.84497;
15:01:58.864,-0.00635,0.61353,-0.81372;
15:01:58.944,0.03296,0.61963,-0.76245;
15:01:59.024,-0.01563,0.66797,-0.78198;
15:01:59.104,0.03052,0.68359,-0.80127;
15:01:59.184,0.01978,0.61646,-0.77661;
15:01:59.264,-0.09058,0.67773,-0.70483;
15:01:59.344,-0.06006,0.70850,-0.68506;
15:01:59.424,-0.00415,0.72583,-0.67725;
15:01:59.504,0.04492,0.83813,-0.61328;
15:01:59.584,0.03589,0.89429,-0.56982;
15:01:59.664,-0.01050,0.84912,-0.54883;
15:01:59.744,0.00537,0.87817,-0.54321;
15:01:59.824,0.00903,0.86743,-0.52271;
15:01:59.904,0.00781,0.88013,-0.52197;
15:01:59.984,0.00830,0.87451,-0.52710;
15:02:00.064,0.01001,0.88403,-0.52368;
15:02:00.144,-0.00244,0.87988,-0.49414;
15:02:00.224,-0.00415,0.87817,-0.50024;
15:02:00.304,0.00464,0.86865,-0.51611;
15:02:00.384,0.01904,0.88379,-0.50952;
15:02:00.464,0.01416,0.88818,-0.50195;
15:02:00.544,0.00757,0.89185,-0.49365;
15:02:00.624,0.01343,0.89990,-0.49048;
15:02:00.704,0.01733,0.90503,-0.48413;
15:02:00.784,0.01343,0.89941,-0.48291;
15:02:00.864,0.01514,0.89917,-0.48413;
15:02:00.944,0.01953,0.90479,-0.48291;
15:02:01.024,0.01904,0.90356,-0.48145;
15:02:01.104,0.02002,0.90503,-0.47925;
15:02:01.184,0.01733,0.90771,-0.47900;
15:02:01.264,0.02002,0.91162,-0.48071;
15:02:01.344,0.01367,0.89771,-0.47974;
15:02:01.424,0.01147,0.90210,-0.47461;
15:02:01.504,0.02881,0.90479,-0.48169;
15:02:01.584,0.01221,0.90405,-0.47827;
15:02:01.664,0.01392,0.90649,-0.47363;
15:02:01.744,0.01733,0.90430,-0.47729;
15:02:01.824,0.01172,0.90967,-0.47363;
15:02:01.904,0.01733,0.90649,-0.47583;
15:02:01.984,0.01172,0.90918,-0.47559;
15:02:02.064,0.01538,0.90405,-0.47314;
15:02:02.144,0.01001,0.90625,-0.47192;
15:02:02.224,0.01245,0.91113,-0.47314;
15:02:02.304,0.01172,0.90796,-0.47314;
15:02:02.384,0.01050,0.90918,-0.47290;
15:02:02.464,0.00977,0.90601,-0.47388;
15:02:02.544,0.00830,0.90649,-0.47144;
15:02:02.624,0.01123,0.90894,-0.47095;
15:02:02.704,0.00879,0.90845,-0.47119;
15:02:02.784,0.00854,0.90967,-0.47192;
15:02:02.864,0.01172,0.90918,-0.47412;
15:02:02.944,0.01025,0.90674,-0.47192;
15:02:03.024,0.01196,0.91040,-0.47070;
15:02:03.104,0.01172,0.90991,-0.46973;
15:02:03.184,0.01440,0.91064,-0.47290;
15:02:03.264,0.01392,0.91064,-0.47095;
15:02:03.344,0.01367,0.90991,-0.47021;
15:02:03.424,0.01367,0.91064,-0.46997;
15:02:03.504,0.01563,0.91089,-0.46948;
15:02:03.584,0.01343,0.91187,-0.46826;
15:02:03.664,0.01465,0.91211,-0.46973;
15:02:03.744,0.01563,0.91064,-0.47046;
15:02:03.824,0.01465,0.91235,-0.46875;
15:02:03.904,0.01440,0.91040,-0.46948;
15:02:03.984,0.01660,0.91235,-0.46851;
15:02:04.064,0.01685,0.91016,-0.47070;
15:02:04.144,0.01416,0.91211,-0.46899;
15:02:04.224,0.01660,0.91260,-0.46826;
15:02:04.304,0.01611,0.91016,-0.46973;
15:02:04.384,0.01587,0.91382,-0.46826;
15:02:04.464,0.01611,0.90991,-0.46948;
15:02:04.544,0.01514,0.91138,-0.46948;
15:02:04.624,0.01733,0.91260,-0.46997;
15:02:04.704,0.01611,0.91040,-0.47021;
15:02:04.784,0.01611,0.91333,-0.46875;
15:02:04.864,0.01367,0.91064,-0.46802;
15:02:04.944,0.01440,0.90991,-0.46777;
15:02:05.024,0.01929,0.91235,-0.47217;
15:02:05.104,0.01807,0.91309,-0.46582;
15:02:05.184,0.01831,0.90894,-0.46826;
15:02:05.264,0.01855,0.90918,-0.47217;
15:02:05.344,0.01953,0.91992,-0.47070;
15:02:05.424,0.01563,0.92432,-0.47266;
15:02:05.504,0.00537,0.89453,-0.46094;
15:02:05.584,-0.00244,0.89111,-0.47632;
15:02:05.664,0.01782,0.90845,-0.48584;
15:02:05.744,0.01855,0.89429,-0.48242;
15:02:05.824,0.00146,0.90161,-0.47778;
15:02:05.904,0.01538,0.91455,-0.47412;
15:02:05.984,0.02344,0.90186,-0.48096;
15:02:06.064,0.01929,0.89844,-0.48218;
15:02:06.144,0.02466,0.90552,-0.47314;
15:02:06.224,0.02637,0.90771,-0.47266;
15:02:06.304,0.03735,0.91235,-0.47534;
15:02:06.384,0.03882,0.90112,-0.47192;
15:02:06.464,0.04126,0.91064,-0.47583;
15:02:06.544,0.05005,0.90894,-0.47461;
15:02:06.624,0.04761,0.89648,-0.47485;
15:02:06.704,0.05200,0.90942,-0.47168;
15:02:06.784,0.04443,0.91235,-0.46826;
15:02:06.864,0.04834,0.90991,-0.46680;
15:02:06.944,0.04688,0.90234,-0.46289;
15:02:07.024,0.05029,0.91357,-0.46216;
15:02:07.104,0.05444,0.92090,-0.46484;
15:02:07.184,0.04688,0.91479,-0.46289;
15:02:07.264,0.05029,0.91382,-0.46021;
15:02:07.344,0.05225,0.91357,-0.46289;
15:02:07.424,0.04565,0.92065,-0.46045;
15:02:07.504,0.04492,0.91626,-0.45532;
15:02:07.584,0.05225,0.90991,-0.45898;
15:02:07.664,0.04810,0.91797,-0.45679;
15:02:07.744,0.04932,0.91602,-0.45996;
15:02:07.824,0.05005,0.91455,-0.45703;
15:02:07.904,0.04785,0.91699,-0.45508;
15:02:07.984,0.05005,0.91431,-0.45850;
15:02:08.064,0.05176,0.91602,-0.45801;
15:02:08.144,0.04907,0.91553,-0.45581;
15:02:08.224,0.04980,0.91919,-0.45483;
15:02:08.304,0.04883,0.91821,-0.45361;
15:02:08.384,0.04956,0.91602,-0.45679;
15:02:08.464,0.04932,0.91528,-0.45654;
15:02:08.544,0.04443,0.91577,-0.45459;
15:02:08.624,0.04858,0.91772,-0.45996;
15:02:08.704,0.05103,0.91553,-0.45923;
15:02:08.784,0.04468,0.91626,-0.45752;
15:02:08.864,0.04858,0.91455,-0.45874;
15:02:08.944,0.04712,0.91895,-0.45337;
15:02:09.024,0.03442,0.91650,-0.45044;
15:02:09.104,0.04517,0.91602,-0.46143;
15:02:09.184,0.04810,0.92017,-0.46289;
15:02:09.264,0.04053,0.91089,-0.46069;
15:02:09.344,0.04028,0.91333,-0.45459;
15:02:09.424,0.03711,0.91724,-0.45190;
15:02:09.504,0.04810,0.91724,-0.45825;
15:02:09.584,0.03857,0.91992,-0.45239;
15:02:09.664,0.03735,0.91699,-0.45483;
15:02:09.744,0.05005,0.91406,-0.45605;
15:02:09.824,0.04419,0.92383,-0.44507;
15:02:09.904,0.04004,0.92285,-0.45093;
15:02:09.984,0.04565,0.92212,-0.44678;
15:02:10.064,0.04639,0.91943,-0.45142;
15:02:10.144,0.04004,0.91675,-0.45581;
15:02:10.224,0.05469,0.92236,-0.44531;
15:02:10.304,0.04907,0.91406,-0.45313;
15:02:10.384,0.04150,0.92090,-0.44971;
15:02:10.464,0.05127,0.92188,-0.44800;
15:02:10.544,0.04761,0.91943,-0.44849;
15:02:10.624,0.04712,0.92236,-0.44727;
15:02:10.704,0.04785,0.91870,-0.44873;
15:02:10.784,0.04858,0.92065,-0.44849;
15:02:10.864,0.04712,0.91992,-0.44922;
15:02:10.944,0.05005,0.91846,-0.44897;
15:02:11.024,0.05054,0.92139,-0.44922;
15:02:11.104,0.04712,0.92090,-0.44751;
15:02:11.184,0.04980,0.91943,-0.44922;
15:02:11.264,0.04956,0.92139,-0.44922;
15:02:11.344,0.04858,0.91968,-0.44727;
15:02:11.424,0.04834,0.91968,-0.44775;
15:02:11.504,0.04736,0.92090,-0.44678;
15:02:11.584,0.05054,0.91992,-0.44824;
15:02:11.664,0.04785,0.92090,-0.44824;
15:02:11.744,0.04956,0.91992,-0.44824;
15:02:11.824,0.04810,0.92065,-0.44775;
15:02:11.904,0.05005,0.92041,-0.44751;
15:02:11.984,0.04834,0.92139,-0.44727;
15:02:12.064,0.04907,0.91992,-0.44946;
15:02:12.144,0.04736,0.92041,-0.44873;
15:02:12.224,0.04736,0.91968,-0.44824;
15:02:12.304,0.04614,0.92261,-0.44653;
15:02:12.384,0.04614,0.91992,-0.44800;
15:02:12.464,0.05029,0.91919,-0.44995;
15:02:12.544,0.04492,0.92334,-0.44531;
15:02:12.624,0.04590,0.91895,-0.44800;
15:02:12.704,0.04736,0.92017,-0.44897;
15:02:12.784,0.04492,0.92139,-0.44775;
15:02:12.864,0.04565,0.91992,-0.44775;
15:02:12.944,0.04370,0.92163,-0.44702;
15:02:13.024,0.04639,0.92041,-0.44849;
15:02:13.104,0.04395,0.92114,-0.44751;
15:02:13.184,0.04590,0.92090,-0.44873;
15:02:13.264,0.04419,0.91992,-0.44824;
15:02:13.344,0.04590,0.92065,-0.44800;
15:02:13.424,0.04565,0.92065,-0.44897;
15:02:13.504,0.04663,0.92065,-0.44727;
15:02:13.584,0.04712,0.92041,-0.44800;
15:02:13.664,0.04736,0.92041,-0.44824;
15:02:13.744,0.04956,0.92188,-0.44775;
15:02:13.824,0.04688,0.92065,-0.44702;
15:02:13.904,0.04736,0.92090,-0.44556;
15:02:13.984,0.04688,0.92188,-0.44580;
15:02:14.064,0.04883,0.91968,-0.44775;
15:02:14.144,0.04834,0.91943,-0.44604;
15:02:14.224,0.04834,0.92065,-0.44653;
15:02:14.304,0.04785,0.92065,-0.44775;
15:02:14.384,0.04907,0.92041,-0.44556;
15:02:14.464,0.04907,0.92041,-0.44727;
15:02:14.544,0.04785,0.92261,-0.44507;
15:02:14.624,0.04858,0.92041,-0.44678;
15:02:14.704,0.04883,0.91919,-0.44775;
15:02:14.784,0.04883,0.92188,-0.44775;
15:02:14.864,0.04834,0.92090,-0.44604;
15:02:14.944,0.04810,0.92163,-0.44604;
15:02:15.024,0.04858,0.92041,-0.44775;
15:02:15.104,0.04883,0.92090,-0.44580;
15:02:15.184,0.04883,0.92114,-0.44727;
15:02:15.264,0.04858,0.91919,-0.44824;
15:02:15.344,0.04810,0.92212,-0.44580;
15:02:15.424,0.04785,0.92090,-0.44507;
15:02:15.504,0.04980,0.91943,-0.44800;
15:02:15.584,0.04785,0.92212,-0.44604;
15:02:15.664,0.04858,0.92017,-0.44751;
15:02:15.744,0.04956,0.92041,-0.44873;
15:02:15.824,0.04712,0.92041,-0.44751;
15:02:15.904,0.04834,0.92041,-0.44653;
15:02:15.984,0.04858,0.92163,-0.44702;
15:02:16.064,0.04907,0.92188,-0.44580;
15:02:16.144,0.04712,0.92065,-0.44678;
15:02:16.224,0.04614,0.91943,-0.44897;
15:02:16.304,0.04663,0.92017,-0.44897;
15:02:16.384,0.04395,0.92114,-0.44702;
15:02:16.464,0.04590,0.92114,-0.44751;
15:02:16.544,0.04395,0.92041,-0.44849;
15:02:16.624,0.04272,0.91846,-0.45044;
15:02:16.704,0.04492,0.92212,-0.44971;
15:02:16.784,0.04199,0.92114,-0.44897;
15:02:16.864,0.04126,0.91992,-0.44922;
15:02:16.944,0.04199,0.92139,-0.44849;
15:02:17.024,0.04199,0.91992,-0.44824;
15:02:17.104,0.04150,0.92041,-0.44800;
15:02:17.184,0.04272,0.91968,-0.44897;
15:02:17.264,0.04175,0.92090,-0.44849;
15:02:17.344,0.04468,0.92065,-0.44897;
15:02:17.424,0.04468,0.91968,-0.44971;
15:02:17.504,0.04468,0.92163,-0.44751;
15:02:17.584,0.04688,0.92017,-0.44800;
15:02:17.664,0.04590,0.91992,-0.44751;
15:02:17.744,0.04712,0.92261,-0.44727;
15:02:17.824,0.04688,0.92090,-0.44653;
15:02:17.904,0.04785,0.92090,-0.44580;
15:02:17.984,0.04858,0.92163,-0.44702;
15:02:18.064,0.04761,0.92163,-0.44653;
15:02:18.144,0.04883,0.92212,-0.44678;
15:02:18.224,0.04712,0.92139,-0.44629;
15:02:18.304,0.04785,0.92188,-0.44604;
15:02:18.384,0.04688,0.92163,-0.44507;
